id,title,link,district,type,name,value,function
9020104009,Marheinekeplatz ggü 13,https://www.infravelo.de/projekt/marheinekeplatz-ggue-13/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,24,parking
9020051003,Mariannenstraße 28,https://www.infravelo.de/projekt/mariannenstrasse-28/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,72,parking
9020086126,Mariannenstraße ggü. 26A,https://www.infravelo.de/projekt/mariannenstrasse-ggue-26a/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,16,parking
9080031563,Mariendorfer Weg 69,https://www.infravelo.de/projekt/mariendorfer-weg-69/,Neukölln,Anlehnbügel,Anzahl Stellplätze,96,parking
9080031564,Marienfelder Chaussee 142,https://www.infravelo.de/projekt/marienfelder-chaussee-142/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031566,Marienfelder Chaussee 149-145,https://www.infravelo.de/projekt/marienfelder-chaussee-149-145/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031565,Marienfelder Chaussee 66,https://www.infravelo.de/projekt/marienfelder-chaussee-66/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9100031002,Mark-Twain-Straße  27,https://www.infravelo.de/projekt/mark-twain-strasse-27/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,34,parking
9060092050,Markelstraße / Paulsenstraße 31-32,https://www.infravelo.de/projekt/markelstrasse-paulsenstrasse-31-32/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,14,parking
9060092017,Markelstraße Wendehammer 32,https://www.infravelo.de/projekt/markelstrasse-32/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,6,parking
9060092036,Markelstraße Wendehammer 32,https://www.infravelo.de/projekt/markelstrasse-32-1/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9060092052,Martin-Buber-Straße / Kirchstraße ,https://www.infravelo.de/projekt/martin-buber-strasse-kirchstrasse/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9100031008,Marzahner Promenade 55,https://www.infravelo.de/projekt/marzahner-promenade-55/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,4,parking
9100031026,Marzahner Promenade 55,https://www.infravelo.de/projekt/marzahner-promenade-55-1/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9060092026,Matterhornstr./ Breisgauer Str. ,https://www.infravelo.de/projekt/matterhornstr-breisgauer-str/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9060092039,Matterhornstr./ Breisgauer Str. ,https://www.infravelo.de/projekt/matterhornstr-breisgauer-str-1/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,22,parking
9020086128,Matthiasstraße 7,https://www.infravelo.de/projekt/matthiasstrasse-7/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,28,parking
9120045009,Max-Beckmann-Platz ,https://www.infravelo.de/projekt/max-beckmann-platz/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,58,parking
9080031189,Maybachufer  ggü. 21,https://www.infravelo.de/projekt/maybachufer-ggue-21/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031567,Maybachufer 14,https://www.infravelo.de/projekt/maybachufer-14/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031568,Maybachufer 17,https://www.infravelo.de/projekt/maybachufer-17/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031572,Maybachufer 17,https://www.infravelo.de/projekt/maybachufer-17-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031569,Maybachufer 18,https://www.infravelo.de/projekt/maybachufer-18/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031570,Maybachufer 18,https://www.infravelo.de/projekt/maybachufer-18-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031571,Maybachufer 19,https://www.infravelo.de/projekt/maybachufer-19/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031573,Maybachufer 19,https://www.infravelo.de/projekt/maybachufer-19-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031574,Maybachufer 26,https://www.infravelo.de/projekt/maybachufer-26/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031575,Maybachufer 27,https://www.infravelo.de/projekt/maybachufer-27/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031576,Maybachufer 29,https://www.infravelo.de/projekt/maybachufer-29/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9040079005,Meerscheidtstr/Kaiserdamm -,https://www.infravelo.de/projekt/meerscheidtstrkaiserdamm/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,6,parking
9020086037,Mehringdamm 14,https://www.infravelo.de/projekt/mehringdamm-14/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9020088023,Mehringdamm 32,https://www.infravelo.de/projekt/mehringdamm-32/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,8,parking
9040058021,Meineckstraße 22,https://www.infravelo.de/projekt/meineckstrasse-22/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9030071005,Mendelssohnstr 27,https://www.infravelo.de/projekt/mendelssohnstr-27/,Pankow,Anlehnbügel,Anzahl Stellplätze,14,parking
9030071012,Mendelssohnstr 4,https://www.infravelo.de/projekt/mendelssohnstr-4/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030068010,Meyerbeerstr/ Smetanastraße 73,https://www.infravelo.de/projekt/meyerbeerstr-smetanastrasse-73/,Pankow,Anlehnbügel,Anzahl Stellplätze,14,parking
9030079032,Meyerbeerstraße 101,https://www.infravelo.de/projekt/meyerbeerstrasse-101/,Pankow,Anlehnbügel,Anzahl Stellplätze,16,parking
9030079029,Meyerbeerstraße 19,https://www.infravelo.de/projekt/meyerbeerstrasse-19/,Pankow,Anlehnbügel,Anzahl Stellplätze,28,parking
9030079030,Meyerbeerstraße 22,https://www.infravelo.de/projekt/meyerbeerstrasse-22/,Pankow,Anlehnbügel,Anzahl Stellplätze,16,parking
9030079027,Meyerbeerstraße 43,https://www.infravelo.de/projekt/meyerbeerstrasse-43/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030079028,Meyerbeerstraße 67,https://www.infravelo.de/projekt/meyerbeerstrasse-67/,Pankow,Anlehnbügel,Anzahl Stellplätze,18,parking
9030079031,Meyerbeerstraße 96,https://www.infravelo.de/projekt/meyerbeerstrasse-96/,Pankow,Anlehnbügel,Anzahl Stellplätze,16,parking
9080031577,Michael-Bohnen-Ring 52,https://www.infravelo.de/projekt/michael-bohnen-ring-52/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031578,Miningstraße 83,https://www.infravelo.de/projekt/miningstrasse-83/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080036011,Mittelweg  ggü. 4,https://www.infravelo.de/projekt/mittelweg-ggue-4/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080036010,Mittelweg 4,https://www.infravelo.de/projekt/mittelweg-4/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9020086043,Mittenwalder Straße 44,https://www.infravelo.de/projekt/mittenwalder-strasse-44/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9020086047,Mittenwalder Straße 50,https://www.infravelo.de/projekt/mittenwalder-strasse-50/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,16,parking
9020088009,Möckernstraße  81,https://www.infravelo.de/projekt/moeckernstrasse-81-1/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,8,parking
9020086143,Möckernstraße 81,https://www.infravelo.de/projekt/moeckernstrasse-81/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031581,Mohriner Allee  67,https://www.infravelo.de/projekt/mohriner-allee-67/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031582,Mohriner Allee  96,https://www.infravelo.de/projekt/mohriner-allee-96/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9110084002,Möllendorfsraße 6,https://www.infravelo.de/projekt/moellendorfsrasse-6/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,20,parking
9060099001,Mörchinger Weg 58,https://www.infravelo.de/projekt/moerchinger-weg-58/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031583,Möwenweg 1,https://www.infravelo.de/projekt/moewenweg-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9090021001,Müggelheimer Straße 13 - 29,https://www.infravelo.de/projekt/mueggelheimer-strasse-13-29/,Treptow-Köpenick,Anlehnbügel,Anzahl Stellplätze,20,parking
9020086053,Muskauer Straße 48,https://www.infravelo.de/projekt/muskauer-strasse-48/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,14,parking
9080031190,Nansenstraße 15,https://www.infravelo.de/projekt/nansenstrasse-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031191,Nansenstraße 2,https://www.infravelo.de/projekt/nansenstrasse-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031192,Nansenstraße 27,https://www.infravelo.de/projekt/nansenstrasse-27/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031193,Nansenstraße 3,https://www.infravelo.de/projekt/nansenstrasse-3/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031194,Nansenstraße 33,https://www.infravelo.de/projekt/nansenstrasse-33/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031195,Nansenstraße 6,https://www.infravelo.de/projekt/nansenstrasse-6/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9070089035,Naumannstraße 20-30,https://www.infravelo.de/projekt/naumannstrasse-20-30/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,4,parking
9070089036,Naumannstraße 20-30,https://www.infravelo.de/projekt/naumannstrasse-20-30-1/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9070089037,Naumannstraße 20-30,https://www.infravelo.de/projekt/naumannstrasse-20-30-2/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,10,parking
9100031053,Naumburger Ring  17,https://www.infravelo.de/projekt/naumburger-ring-17/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9100053007,Naumburger Ring 4,https://www.infravelo.de/projekt/naumburger-ring-4/,Marzahn-Hellersdorf,Kinderfahrradbügel,Anzahl Stellplätze,16,parking
9040052003,Nehringstraße 29,https://www.infravelo.de/projekt/nehringstrasse-29/,Charlottenburg-Wilmersdorf,Fahrradbox,Anzahl Stellplätze,6,road
9080031196,Neißestraße 2,https://www.infravelo.de/projekt/neissestrasse-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031197,Neißestraße 3,https://www.infravelo.de/projekt/neissestrasse-3/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9060092034,Nentershäuser Platz 1,https://www.infravelo.de/projekt/nentershaeuser-platz-1/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031584,Neudecker Weg 84,https://www.infravelo.de/projekt/neudecker-weg-84/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9020086040,Neue Bahnhofstraße 37,https://www.infravelo.de/projekt/neue-bahnhofstrasse-37/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,32,parking
9040028002,Neue Christstraße 5,https://www.infravelo.de/projekt/neue-christstrasse-5/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9040052004,Neue Christstraße 5,https://www.infravelo.de/projekt/neue-christstrasse-5-1/,Charlottenburg-Wilmersdorf,Fahrradbox,Anzahl Stellplätze,4,road
9010102034,Neue Grünstraße 41,https://www.infravelo.de/projekt/neue-gruenstrasse-41/,Mitte,Anlehnbügel,Anzahl Stellplätze,6,parking
9030068013,Neue Schönholzer Straße 36,https://www.infravelo.de/projekt/neue-schoenholzer-strasse-36/,Pankow,Anlehnbügel,Anzahl Stellplätze,18,parking
9010099001,Neues Ufer 6,https://www.infravelo.de/projekt/neues-ufer-6/,Mitte,Anlehnbügel,Anzahl Stellplätze,30,parking
9080031585,Neuköllner Straße 333,https://www.infravelo.de/projekt/neukoellner-strasse-333/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9030072004,Neumannstraße 56,https://www.infravelo.de/projekt/neumannstrasse-56/,Pankow,Anlehnbügel,Anzahl Stellplätze,18,parking
9030082007,Neumannstraße 9,https://www.infravelo.de/projekt/neumannstrasse-9/,Pankow,Anlehnbügel,Anzahl Stellplätze,144,parking
9020088013,Niemannstraße 1,https://www.infravelo.de/projekt/niemannstrasse-1/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031198,Niemetzstraße 11,https://www.infravelo.de/projekt/niemetzstrasse-11/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031586,Niemetzstraße 12,https://www.infravelo.de/projekt/niemetzstrasse-12/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031199,Niemetzstraße 15,https://www.infravelo.de/projekt/niemetzstrasse-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9040028008,Nikolsburger Str. 5,https://www.infravelo.de/projekt/nikolsburger-str-5/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,28,parking
9120028002,Nimrodstraße  4-14,https://www.infravelo.de/projekt/nimrodstrasse-4-14/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,26,parking
9080031588,Nogatstraße 14,https://www.infravelo.de/projekt/nogatstrasse-14/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031200,Nogatstraße 15,https://www.infravelo.de/projekt/nogatstrasse-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031201,Nogatstraße 17,https://www.infravelo.de/projekt/nogatstrasse-17/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031202,Nogatstraße 17A,https://www.infravelo.de/projekt/nogatstrasse-17a/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031203,Nogatstraße 19,https://www.infravelo.de/projekt/nogatstrasse-19/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031204,Nogatstraße 24,https://www.infravelo.de/projekt/nogatstrasse-24/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080049007,Nogatstraße 25,https://www.infravelo.de/projekt/nogatstrasse-25/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031205,Nogatstraße 31/32,https://www.infravelo.de/projekt/nogatstrasse-31-32/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031206,Nogatstraße 40,https://www.infravelo.de/projekt/nogatstrasse-40/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031207,Nogatstraße 45,https://www.infravelo.de/projekt/nogatstrasse-45/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031589,Nogatstraße 5,https://www.infravelo.de/projekt/nogatstrasse-5/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031587,Nogatstraße 52,https://www.infravelo.de/projekt/nogatstrasse-52/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9110077005,Nöldnerstraße 44,https://www.infravelo.de/projekt/noeldnerstrasse-44-1/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,28,parking
9110083012,Nöldnerstraße 44,https://www.infravelo.de/projekt/noeldnerstrasse-44/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,18,parking
9110049001,Nöldnerstraße S-Bhf Rummelsburg ,https://www.infravelo.de/projekt/noeldnerstrasse-s-bhf-rummelsburg/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,32,parking
9010102061,Nordufer 10,https://www.infravelo.de/projekt/nordufer-10-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010102062,Nordufer 10,https://www.infravelo.de/projekt/nordufer-10/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9100053016,Nossener Straße 85,https://www.infravelo.de/projekt/nossener-strasse-85/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,134,parking
9070089044,Nuthestraße 1,https://www.infravelo.de/projekt/nuthestrasse-1/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,24,parking
9020106001,Obentrautstraße  54-56,https://www.infravelo.de/projekt/obentrautstrasse-54-56/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9100031038,Oberweißbacher Straße  8-11,https://www.infravelo.de/projekt/oberweissbacher-strasse-8-11/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9030078007,Oderberger Straße 14,https://www.infravelo.de/projekt/oderberger-strasse-14/,Pankow,Anlehnbügel,Anzahl Stellplätze,24,parking
9030078014,Oderberger Straße 2,https://www.infravelo.de/projekt/oderberger-strasse-2/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9030078005,Oderberger Straße 20,https://www.infravelo.de/projekt/oderberger-strasse-20/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030078002,Oderberger Straße 30,https://www.infravelo.de/projekt/oderberger-strasse-30/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030078001,Oderberger Straße 32,https://www.infravelo.de/projekt/oderberger-strasse-32/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030078004,Oderberger Straße 41,https://www.infravelo.de/projekt/oderberger-strasse-41/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030078006,Oderberger Straße 45,https://www.infravelo.de/projekt/oderberger-strasse-45/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030078008,Oderberger Straße 50,https://www.infravelo.de/projekt/oderberger-strasse-50/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030078010,Oderberger Straße 53,https://www.infravelo.de/projekt/oderberger-strasse-53/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030078013,Oderberger Straße 60,https://www.infravelo.de/projekt/oderberger-strasse-60/,Pankow,Anlehnbügel,Anzahl Stellplätze,20,parking
9030078011,Oderberger Straße 7,https://www.infravelo.de/projekt/oderberger-strasse-7/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030078009,Oderberger Straße 8,https://www.infravelo.de/projekt/oderberger-strasse-8/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9080049012,Oderstraße  4,https://www.infravelo.de/projekt/oderstrasse-4/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031208,Oderstraße (Mittelstreifen) ,https://www.infravelo.de/projekt/oderstrasse-mittelstreifen/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031209,Oderstraße / Grüner Weg (Tempelhofer Feld) ,https://www.infravelo.de/projekt/oderstrasse-gruener-weg-tempelhofer-feld/,Neukölln,Anlehnbügel,Anzahl Stellplätze,10,parking
9080031210,Oderstraße / Warthestraße 37,https://www.infravelo.de/projekt/oderstrasse-warthestrasse-37/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031211,Oderstraße 1_Siegfriedstr. 58,https://www.infravelo.de/projekt/oderstrasse-1-siegfriedstr-58/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031212,Oderstraße 172/176,https://www.infravelo.de/projekt/oderstrasse-172-176/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031213,Oderstraße 35,https://www.infravelo.de/projekt/oderstrasse-35/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031214,Oderstraße 37,https://www.infravelo.de/projekt/oderstrasse-37/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031215,Oderstraße ggü 39,https://www.infravelo.de/projekt/oderstrasse-ggue-39/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9020086129,Ohlauer Straße 44,https://www.infravelo.de/projekt/ohlauer-strasse-44/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9080037003,Okerstr. 11-12,https://www.infravelo.de/projekt/okerstr-11-12/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080036018,Okerstr. 34,https://www.infravelo.de/projekt/okerstr-34/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031216,Okerstraße 1,https://www.infravelo.de/projekt/okerstrasse-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,14,parking
9080031217,Okerstraße 10,https://www.infravelo.de/projekt/okerstrasse-10/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031218,Okerstraße 15,https://www.infravelo.de/projekt/okerstrasse-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031219,Okerstraße 20,https://www.infravelo.de/projekt/okerstrasse-20/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031220,Okerstraße 24,https://www.infravelo.de/projekt/okerstrasse-24/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031221,Okerstraße 34,https://www.infravelo.de/projekt/okerstrasse-34/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031222,Okerstraße 35,https://www.infravelo.de/projekt/okerstrasse-35/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031223,Okerstraße 39,https://www.infravelo.de/projekt/okerstrasse-39/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031224,Okerstraße 40,https://www.infravelo.de/projekt/okerstrasse-40/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031225,Onckenstraße 19/21,https://www.infravelo.de/projekt/onckenstrasse-19-21/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031226,Onckenstraße 21,https://www.infravelo.de/projekt/onckenstrasse-21/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9060099003,Onkel-Tom-Straße 167,https://www.infravelo.de/projekt/onkel-tom-strasse-167/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,14,parking
9020086042,Oranienplatz 5,https://www.infravelo.de/projekt/oranienplatz-5/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9020086050,Oranienstraße ggü. 136,https://www.infravelo.de/projekt/oranienstrasse-ggue-136/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,10,parking
9080031590,Ortolanweg 94,https://www.infravelo.de/projekt/ortolanweg-94/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031227,Ossastr. 46,https://www.infravelo.de/projekt/ossastr-46/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031229,Ossastraße 10,https://www.infravelo.de/projekt/ossastrasse-10/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031230,Ossastraße 13,https://www.infravelo.de/projekt/ossastrasse-13/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031231,Ossastraße 14/15,https://www.infravelo.de/projekt/ossastrasse-14-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031232,Ossastraße 16A,https://www.infravelo.de/projekt/ossastrasse-16a/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031233,Ossastraße 34-37,https://www.infravelo.de/projekt/ossastrasse-34-37/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031234,Ossastraße 39,https://www.infravelo.de/projekt/ossastrasse-39/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031235,Ossastraße 44,https://www.infravelo.de/projekt/ossastrasse-44/,Neukölln,Anlehnbügel,Anzahl Stellplätze,10,parking
9080031236,Ossastraße 45,https://www.infravelo.de/projekt/ossastrasse-45/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9030073006,Ossietzkystr 11,https://www.infravelo.de/projekt/ossietzkystr-11/,Pankow,Anlehnbügel,Anzahl Stellplätze,60,parking
9030038001,Ossietzkystraße 2,https://www.infravelo.de/projekt/ossietzkystrasse-2/,Pankow,Anlehnbügel,Anzahl Stellplätze,30,parking
9010102092,Ostender Straße  10,https://www.infravelo.de/projekt/ostender-strasse-10/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010102090,Ostender Straße 10,https://www.infravelo.de/projekt/ostender-strasse-10-2/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010102091,Ostender Straße 10,https://www.infravelo.de/projekt/ostender-strasse-10-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9060092020,Ostpreußendamm  52,https://www.infravelo.de/projekt/ostpreussendamm-52/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,20,parking
9030079013,Otto-Braun-Straße 77,https://www.infravelo.de/projekt/otto-braun-strasse-77/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9100031045,Otto-Rosenberg-Straße 2,https://www.infravelo.de/projekt/otto-rosenberg-strasse-2/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,20,parking
9040058022,Otto-Suhr-Allee 141,https://www.infravelo.de/projekt/otto-suhr-allee-141/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9020086131,Palisadenstraße 58,https://www.infravelo.de/projekt/palisadenstrasse-58/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9070089001,Pallasstraße 5,https://www.infravelo.de/projekt/pallasstrasse-5/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,8,parking
9080036029,Pannierstr. 26,https://www.infravelo.de/projekt/pannierstr-26/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031592,Pannierstraße 26,https://www.infravelo.de/projekt/pannierstrasse-26/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031237,Pannierstraße 37,https://www.infravelo.de/projekt/pannierstrasse-37/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031593,Pannierstraße 47,https://www.infravelo.de/projekt/pannierstrasse-47/,Neukölln,Anlehnbügel,Anzahl Stellplätze,10,parking
9080031594,Pannierstraße 51,https://www.infravelo.de/projekt/pannierstrasse-51/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031591,Pannierstraße 6,https://www.infravelo.de/projekt/pannierstrasse-6/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031238,Pannierstraße 61,https://www.infravelo.de/projekt/pannierstrasse-61/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9030087012,Pappelallee 27,https://www.infravelo.de/projekt/pappelallee-27/,Pankow,Anlehnbügel,Anzahl Stellplätze,16,parking
9080031595,Parchimer Allee 2,https://www.infravelo.de/projekt/parchimer-allee-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9100057005,Parkplatz am Frankenholzer Weg (Schloßpark Biesdorf) ,https://www.infravelo.de/projekt/parkplatz-am-frankenholzer-weg-schlosspark-biesdorf/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,36,parking
